file,classes_id,classes,n_classes
2008_000725,"[2, 15]","['bicycle', 'person']",2
2008_000764,"[2, 15]","['bicycle', 'person']",2
2008_000803,"[2, 14, 15]","['bicycle', 'motorbike', 'person']",3
2008_001225,"[2, 15]","['bicycle', 'person']",2
2008_001226,"[2, 15]","['bicycle', 'person']",2
2008_001231,"[2, 15]","['bicycle', 'person']",2
2008_001336,[2],['bicycle'],1
2008_001375,"[2, 7, 15]","['bicycle', 'car', 'person']",3
2008_001402,"[2, 15]","['bicycle', 'person']",2
2008_001404,"[2, 15]","['bicycle', 'person']",2
2008_001523,"[2, 15]","['bicycle', 'person']",2
2008_001531,"[2, 15]","['bicycle', 'person']",2
2008_001566,"[2, 15]","['bicycle', 'person']",2
2008_001626,[2],['bicycle'],1
2008_001791,"[2, 15]","['bicycle', 'person']",2
2008_001813,[2],['bicycle'],1
2008_001860,"[2, 7, 15]","['bicycle', 'car', 'person']",3
2008_001914,"[2, 15]","['bicycle', 'person']",2
2008_001986,"[2, 15]","['bicycle', 'person']",2
2008_002129,"[2, 15]","['bicycle', 'person']",2
2008_002204,[2],['bicycle'],1
2008_002269,[2],['bicycle'],1
2008_002322,"[2, 7, 15]","['bicycle', 'car', 'person']",3
2008_002370,"[2, 14]","['bicycle', 'motorbike']",2
2008_002384,"[2, 9, 11, 15]","['bicycle', 'chair', 'diningtable', 'person']",4
2008_002418,"[2, 15]","['bicycle', 'person']",2
2008_002515,[2],['bicycle'],1
2008_002631,"[2, 15]","['bicycle', 'person']",2
2008_002679,"[2, 15]","['bicycle', 'person']",2
2008_002701,[2],['bicycle'],1
2008_002714,"[2, 15]","['bicycle', 'person']",2
2008_002715,"[2, 15]","['bicycle', 'person']",2
2008_002787,"[2, 15]","['bicycle', 'person']",2
2008_002880,"[2, 15]","['bicycle', 'person']",2
2008_002883,[2],['bicycle'],1
2008_002894,"[2, 15]","['bicycle', 'person']",2
2008_002932,"[2, 15]","['bicycle', 'person']",2
2008_002948,"[2, 14, 18]","['bicycle', 'motorbike', 'sofa']",3
2008_003072,[2],['bicycle'],1
2008_003075,"[2, 15]","['bicycle', 'person']",2
2008_003108,"[2, 15]","['bicycle', 'person']",2
2008_003140,"[2, 7, 15]","['bicycle', 'car', 'person']",3
2008_003205,"[2, 7, 15]","['bicycle', 'car', 'person']",3
2008_003270,[2],['bicycle'],1
2008_003329,"[2, 7, 15]","['bicycle', 'car', 'person']",3
2008_003351,"[2, 9, 15]","['bicycle', 'chair', 'person']",3
2008_003395,"[2, 15]","['bicycle', 'person']",2
2008_003617,"[2, 15]","['bicycle', 'person']",2
2008_003682,"[2, 15]","['bicycle', 'person']",2
2008_003713,[2],['bicycle'],1
2008_003768,"[2, 15, 16]","['bicycle', 'person', 'pottedplant']",3
2008_003812,[2],['bicycle'],1
2008_003819,"[2, 15]","['bicycle', 'person']",2
2008_003940,"[2, 15]","['bicycle', 'person']",2
2008_004040,"[2, 15]","['bicycle', 'person']",2
2008_004101,"[2, 15]","['bicycle', 'person']",2
2008_004113,"[2, 7, 15]","['bicycle', 'car', 'person']",3
2008_004142,"[2, 7, 15]","['bicycle', 'car', 'person']",3
2008_004163,[2],['bicycle'],1
2008_004280,"[2, 9]","['bicycle', 'chair']",2
2008_004325,"[2, 15]","['bicycle', 'person']",2
2008_004331,"[2, 15]","['bicycle', 'person']",2
2008_004363,[2],['bicycle'],1
2008_004441,"[2, 7, 15]","['bicycle', 'car', 'person']",3
2008_004482,"[2, 7, 15]","['bicycle', 'car', 'person']",3
2008_004574,"[2, 7, 15]","['bicycle', 'car', 'person']",3
2008_004592,"[2, 9]","['bicycle', 'chair']",2
2008_004603,"[2, 15]","['bicycle', 'person']",2
2008_004654,"[2, 15]","['bicycle', 'person']",2
2008_004656,"[2, 15]","['bicycle', 'person']",2
2008_004758,[2],['bicycle'],1
2008_004784,"[2, 15]","['bicycle', 'person']",2
2008_004862,"[2, 7, 15]","['bicycle', 'car', 'person']",3
2008_004995,[2],['bicycle'],1
2008_005055,"[2, 15]","['bicycle', 'person']",2
2008_005147,[2],['bicycle'],1
2008_005175,[2],['bicycle'],1
2008_005190,"[2, 15]","['bicycle', 'person']",2
2008_005201,"[2, 5, 7, 15]","['bicycle', 'bottle', 'car', 'person']",4
2008_005276,"[2, 15]","['bicycle', 'person']",2
2008_005356,"[2, 7]","['bicycle', 'car']",2
2008_005412,"[2, 15]","['bicycle', 'person']",2
2008_005484,"[2, 15]","['bicycle', 'person']",2
2008_005553,"[2, 15]","['bicycle', 'person']",2
2008_005599,"[2, 15]","['bicycle', 'person']",2
2008_005650,"[2, 15]","['bicycle', 'person']",2
2008_005713,[2],['bicycle'],1
2008_005727,[2],['bicycle'],1
2008_005737,"[2, 15]","['bicycle', 'person']",2
2008_005738,"[2, 15]","['bicycle', 'person']",2
2008_005808,"[2, 15]","['bicycle', 'person']",2
2008_005839,[2],['bicycle'],1
2008_005846,"[2, 15]","['bicycle', 'person']",2
2008_005921,"[2, 15]","['bicycle', 'person']",2
2008_005970,[2],['bicycle'],1
2008_005978,"[2, 15]","['bicycle', 'person']",2
2008_005982,[2],['bicycle'],1
2008_006064,"[2, 15]","['bicycle', 'person']",2
2008_006088,"[2, 15]","['bicycle', 'person']",2
2008_006154,"[2, 15]","['bicycle', 'person']",2
2008_006195,"[2, 15]","['bicycle', 'person']",2
2008_006234,[2],['bicycle'],1
2008_006253,"[2, 15]","['bicycle', 'person']",2
2008_006254,"[2, 7, 15]","['bicycle', 'car', 'person']",3
2008_006257,"[2, 7, 15]","['bicycle', 'car', 'person']",3
2008_006361,[2],['bicycle'],1
2008_006410,"[2, 15]","['bicycle', 'person']",2
2008_006424,"[2, 15]","['bicycle', 'person']",2
2008_006467,"[2, 15]","['bicycle', 'person']",2
2008_006519,"[2, 15]","['bicycle', 'person']",2
2008_006579,[2],['bicycle'],1
2008_006642,"[2, 7, 15]","['bicycle', 'car', 'person']",3
2008_006645,[2],['bicycle'],1
2008_006807,"[2, 15, 16]","['bicycle', 'person', 'pottedplant']",3
2008_006813,"[2, 15]","['bicycle', 'person']",2
2008_006855,"[2, 15]","['bicycle', 'person']",2
2008_007019,"[2, 15]","['bicycle', 'person']",2
2008_007067,"[2, 15]","['bicycle', 'person']",2
2008_007103,"[2, 15]","['bicycle', 'person']",2
2008_007179,"[2, 7]","['bicycle', 'car']",2
2008_007222,"[2, 15]","['bicycle', 'person']",2
2008_007265,[2],['bicycle'],1
2008_007410,"[2, 15]","['bicycle', 'person']",2
2008_007421,"[2, 15]","['bicycle', 'person']",2
2008_007470,"[2, 15]","['bicycle', 'person']",2
2008_007510,"[2, 15]","['bicycle', 'person']",2
2008_007719,[2],['bicycle'],1
2008_007761,"[2, 15]","['bicycle', 'person']",2
2008_007766,"[2, 15]","['bicycle', 'person']",2
2008_007833,"[2, 15]","['bicycle', 'person']",2
2008_007861,"[2, 15]","['bicycle', 'person']",2
2008_007872,"[2, 6, 7, 15]","['bicycle', 'bus', 'car', 'person']",4
2008_007882,"[2, 15, 16]","['bicycle', 'person', 'pottedplant']",3
2008_007915,[2],['bicycle'],1
2008_007935,"[2, 14, 15]","['bicycle', 'motorbike', 'person']",3
2008_007993,"[2, 15]","['bicycle', 'person']",2
2008_008021,"[2, 15]","['bicycle', 'person']",2
2008_008064,"[2, 15]","['bicycle', 'person']",2
2008_008069,"[2, 15]","['bicycle', 'person']",2
2008_008080,"[2, 6, 16]","['bicycle', 'bus', 'pottedplant']",3
2008_008084,"[2, 15]","['bicycle', 'person']",2
2008_008092,[2],['bicycle'],1
2008_008095,"[2, 15]","['bicycle', 'person']",2
2008_008097,"[2, 6, 7, 14, 15]","['bicycle', 'bus', 'car', 'motorbike', 'person']",5
2008_008112,"[2, 15]","['bicycle', 'person']",2
2008_008131,[2],['bicycle'],1
2008_008210,"[2, 7, 15]","['bicycle', 'car', 'person']",3
2008_008307,"[2, 15]","['bicycle', 'person']",2
2008_008315,"[2, 7, 15]","['bicycle', 'car', 'person']",3
2008_008320,"[2, 15]","['bicycle', 'person']",2
2008_008325,"[2, 15]","['bicycle', 'person']",2
2008_008337,"[2, 15]","['bicycle', 'person']",2
2008_008357,"[2, 7, 15]","['bicycle', 'car', 'person']",3
2008_008368,"[2, 15]","['bicycle', 'person']",2
2008_008443,"[2, 15]","['bicycle', 'person']",2
2008_008480,[2],['bicycle'],1
2008_008528,"[2, 15]","['bicycle', 'person']",2
2008_008530,"[2, 15]","['bicycle', 'person']",2
2008_008564,"[2, 15]","['bicycle', 'person']",2
2008_008572,"[2, 15]","['bicycle', 'person']",2
2008_008579,"[2, 15]","['bicycle', 'person']",2
2008_008591,"[2, 15]","['bicycle', 'person']",2
2008_008611,[2],['bicycle'],1
2008_008619,"[2, 15]","['bicycle', 'person']",2
2008_008627,[2],['bicycle'],1
2008_008629,"[2, 15]","['bicycle', 'person']",2
2008_008652,"[2, 15]","['bicycle', 'person']",2
2008_008659,"[2, 7, 15]","['bicycle', 'car', 'person']",3
2008_008671,"[2, 15]","['bicycle', 'person']",2
2008_008691,"[2, 15]","['bicycle', 'person']",2
2008_008695,"[2, 15]","['bicycle', 'person']",2
2008_008707,[2],['bicycle'],1
2008_008708,"[2, 15]","['bicycle', 'person']",2
2008_008711,[2],['bicycle'],1
2008_008717,"[2, 15]","['bicycle', 'person']",2
2008_008718,"[2, 15]","['bicycle', 'person']",2
2008_008724,[2],['bicycle'],1
2008_008725,"[2, 15]","['bicycle', 'person']",2
2008_008745,"[2, 15]","['bicycle', 'person']",2
2008_008753,[2],['bicycle'],1
2008_008755,"[2, 15]","['bicycle', 'person']",2
2008_008758,"[2, 15]","['bicycle', 'person']",2
2009_000015,[2],['bicycle'],1
2009_000055,[2],['bicycle'],1
2009_000105,"[2, 19]","['bicycle', 'train']",2
2009_000149,"[2, 15]","['bicycle', 'person']",2
2009_000161,[2],['bicycle'],1
2009_000195,[2],['bicycle'],1
2009_000197,"[2, 15]","['bicycle', 'person']",2
2009_000237,"[2, 15]","['bicycle', 'person']",2
2009_000281,[2],['bicycle'],1
2009_000286,[2],['bicycle'],1
2009_000344,[2],['bicycle'],1
2009_000351,[2],['bicycle'],1
2009_000354,[2],['bicycle'],1
2009_000430,"[2, 12, 15]","['bicycle', 'dog', 'person']",3
2009_000445,[2],['bicycle'],1
2009_000457,"[2, 7, 15]","['bicycle', 'car', 'person']",3
2009_000461,"[2, 7, 15]","['bicycle', 'car', 'person']",3
2009_000573,"[2, 5]","['bicycle', 'bottle']",2
2009_000634,[2],['bicycle'],1
2009_000696,[2],['bicycle'],1
2009_000724,"[2, 15]","['bicycle', 'person']",2
2009_000756,[2],['bicycle'],1
2009_000757,"[2, 15]","['bicycle', 'person']",2
2009_000805,[2],['bicycle'],1
2009_000820,"[2, 15]","['bicycle', 'person']",2
2009_000882,"[2, 7, 14]","['bicycle', 'car', 'motorbike']",3
2009_000896,"[2, 15]","['bicycle', 'person']",2
2009_000975,[2],['bicycle'],1
2009_000985,[2],['bicycle'],1
2009_001074,[2],['bicycle'],1
2009_001096,"[2, 15]","['bicycle', 'person']",2
2009_001181,"[2, 5, 15]","['bicycle', 'bottle', 'person']",3
2009_001194,[2],['bicycle'],1
2009_001255,"[2, 7]","['bicycle', 'car']",2
2009_001364,[2],['bicycle'],1
2009_001384,"[2, 15]","['bicycle', 'person']",2
2009_001456,[2],['bicycle'],1
2009_001480,"[2, 5]","['bicycle', 'bottle']",2
2009_001481,"[2, 7]","['bicycle', 'car']",2
2009_001558,[2],['bicycle'],1
2009_001642,"[2, 15]","['bicycle', 'person']",2
2009_001646,"[2, 14, 15]","['bicycle', 'motorbike', 'person']",3
2009_001663,"[2, 15]","['bicycle', 'person']",2
2009_001695,"[2, 5]","['bicycle', 'bottle']",2
2009_001704,"[2, 16]","['bicycle', 'pottedplant']",2
2009_001718,"[2, 15]","['bicycle', 'person']",2
2009_001758,"[2, 15]","['bicycle', 'person']",2
2009_001780,[2],['bicycle'],1
2009_001830,[2],['bicycle'],1
2009_001840,[2],['bicycle'],1
2009_001915,[2],['bicycle'],1
2009_001926,[2],['bicycle'],1
2009_001997,"[2, 6, 7, 15]","['bicycle', 'bus', 'car', 'person']",4
2009_002058,"[2, 7, 15]","['bicycle', 'car', 'person']",3
2009_002087,[2],['bicycle'],1
2009_002119,[2],['bicycle'],1
2009_002145,"[2, 7, 15]","['bicycle', 'car', 'person']",3
2009_002194,[2],['bicycle'],1
2009_002203,"[2, 6, 7, 14, 15]","['bicycle', 'bus', 'car', 'motorbike', 'person']",5
2009_002271,"[2, 6, 7]","['bicycle', 'bus', 'car']",3
2009_002295,[2],['bicycle'],1
2009_002338,"[2, 15]","['bicycle', 'person']",2
2009_002350,"[2, 15]","['bicycle', 'person']",2
2009_002371,[2],['bicycle'],1
2009_002400,[2],['bicycle'],1
2009_002401,"[2, 16]","['bicycle', 'pottedplant']",2
2009_002404,"[2, 15]","['bicycle', 'person']",2
2009_002406,"[2, 15]","['bicycle', 'person']",2
2009_002438,[2],['bicycle'],1
2009_002488,[2],['bicycle'],1
2009_002519,[2],['bicycle'],1
2009_002542,"[2, 10, 15]","['bicycle', 'cow', 'person']",3
2009_002668,[2],['bicycle'],1
2009_002671,"[2, 5, 15]","['bicycle', 'bottle', 'person']",3
2009_002715,"[2, 15]","['bicycle', 'person']",2
2009_002764,[2],['bicycle'],1
2009_002777,"[2, 7, 15]","['bicycle', 'car', 'person']",3
2009_002779,[2],['bicycle'],1
2009_002780,"[2, 15]","['bicycle', 'person']",2
2009_002785,"[2, 9]","['bicycle', 'chair']",2
2009_002833,[2],['bicycle'],1
2009_002835,[2],['bicycle'],1
2009_002853,"[2, 6]","['bicycle', 'bus']",2
2009_002928,"[2, 16]","['bicycle', 'pottedplant']",2
2009_002983,"[2, 15]","['bicycle', 'person']",2
2009_002985,[2],['bicycle'],1
2009_003007,[2],['bicycle'],1
2009_003042,"[2, 15]","['bicycle', 'person']",2
2009_003065,"[2, 15]","['bicycle', 'person']",2
2009_003075,[2],['bicycle'],1
2009_003164,[2],['bicycle'],1
2009_003175,"[2, 15]","['bicycle', 'person']",2
2009_003187,[2],['bicycle'],1
2009_003193,[2],['bicycle'],1
2009_003224,[2],['bicycle'],1
2009_003251,"[2, 9, 11, 15, 16]","['bicycle', 'chair', 'diningtable', 'person', 'pottedplant']",5
2009_003343,[2],['bicycle'],1
2009_003353,"[2, 15]","['bicycle', 'person']",2
2009_003381,[2],['bicycle'],1
2009_003469,[2],['bicycle'],1
2009_003519,"[2, 15]","['bicycle', 'person']",2
2009_003644,[2],['bicycle'],1
2009_003646,"[2, 15, 18, 20]","['bicycle', 'person', 'sofa', 'tvmonitor']",4
2009_003802,"[2, 7, 14]","['bicycle', 'car', 'motorbike']",3
2009_003832,[2],['bicycle'],1
2009_003836,"[2, 16]","['bicycle', 'pottedplant']",2
2009_003860,[2],['bicycle'],1
2009_003905,"[2, 7, 16]","['bicycle', 'car', 'pottedplant']",3
2009_003908,"[2, 15]","['bicycle', 'person']",2
2009_003971,[2],['bicycle'],1
2009_004069,"[2, 15]","['bicycle', 'person']",2
2009_004121,[2],['bicycle'],1
2009_004242,[2],['bicycle'],1
2009_004258,"[2, 6, 7, 15]","['bicycle', 'bus', 'car', 'person']",4
2009_004303,"[2, 7, 15]","['bicycle', 'car', 'person']",3
2009_004340,"[2, 7, 14]","['bicycle', 'car', 'motorbike']",3
2009_004364,"[2, 7]","['bicycle', 'car']",2
2009_004444,[2],['bicycle'],1
2009_004496,[2],['bicycle'],1
2009_004508,"[2, 15]","['bicycle', 'person']",2
2009_004518,"[2, 5, 7, 15]","['bicycle', 'bottle', 'car', 'person']",4
2009_004551,"[2, 5]","['bicycle', 'bottle']",2
2009_004561,"[2, 9]","['bicycle', 'chair']",2
2009_004571,[2],['bicycle'],1
2009_004629,[2],['bicycle'],1
2009_004642,"[2, 16]","['bicycle', 'pottedplant']",2
2009_004664,"[2, 15]","['bicycle', 'person']",2
2009_004710,"[2, 15]","['bicycle', 'person']",2
2009_004731,"[2, 7, 15]","['bicycle', 'car', 'person']",3
2009_004758,"[2, 15]","['bicycle', 'person']",2
2009_004781,"[2, 15]","['bicycle', 'person']",2
2009_004797,[2],['bicycle'],1
2009_004822,"[2, 7, 15]","['bicycle', 'car', 'person']",3
2009_004831,"[2, 15]","['bicycle', 'person']",2
2009_004848,"[2, 15]","['bicycle', 'person']",2
2009_004876,[2],['bicycle'],1
2009_004882,[2],['bicycle'],1
2009_004905,"[2, 9, 20]","['bicycle', 'chair', 'tvmonitor']",3
2009_004914,[2],['bicycle'],1
2009_004933,"[2, 7, 15]","['bicycle', 'car', 'person']",3
2009_004934,[2],['bicycle'],1
2009_004972,[2],['bicycle'],1
2009_004984,"[2, 5]","['bicycle', 'bottle']",2
2009_005064,[2],['bicycle'],1
2009_005082,"[2, 5, 15]","['bicycle', 'bottle', 'person']",3
2009_005087,"[2, 15]","['bicycle', 'person']",2
2009_005098,"[2, 15]","['bicycle', 'person']",2
2009_005103,"[2, 15]","['bicycle', 'person']",2
2009_005144,[2],['bicycle'],1
2009_005154,"[2, 7]","['bicycle', 'car']",2
2009_005156,[2],['bicycle'],1
2009_005172,"[2, 15]","['bicycle', 'person']",2
2009_005178,[2],['bicycle'],1
2009_005203,"[2, 15]","['bicycle', 'person']",2
2009_005265,"[2, 15]","['bicycle', 'person']",2
2009_005300,"[2, 9, 15]","['bicycle', 'chair', 'person']",3
2010_000056,[2],['bicycle'],1
2010_000065,[2],['bicycle'],1
2010_000083,"[2, 15]","['bicycle', 'person']",2
2010_000113,[2],['bicycle'],1
2010_000209,[2],['bicycle'],1
2010_000254,[2],['bicycle'],1
2010_000342,[2],['bicycle'],1
2010_000356,[2],['bicycle'],1
2010_000401,[2],['bicycle'],1
2010_000444,"[2, 15]","['bicycle', 'person']",2
2010_000462,"[2, 15]","['bicycle', 'person']",2
2010_000557,[2],['bicycle'],1
2010_000571,"[2, 7]","['bicycle', 'car']",2
2010_000590,"[2, 7]","['bicycle', 'car']",2
2010_000624,[2],['bicycle'],1
2010_000632,[2],['bicycle'],1
2010_000685,[2],['bicycle'],1
2010_000747,[2],['bicycle'],1
2010_000829,"[2, 14]","['bicycle', 'motorbike']",2
2010_000893,"[2, 16]","['bicycle', 'pottedplant']",2
2010_000898,[2],['bicycle'],1
2010_000910,"[2, 10, 15]","['bicycle', 'cow', 'person']",3
2010_001049,[2],['bicycle'],1
2010_001119,"[2, 15]","['bicycle', 'person']",2
2010_001183,[2],['bicycle'],1
2010_001246,"[2, 7, 16]","['bicycle', 'car', 'pottedplant']",3
2010_001254,"[2, 15]","['bicycle', 'person']",2
2010_001312,"[2, 15]","['bicycle', 'person']",2
2010_001338,"[2, 5, 15]","['bicycle', 'bottle', 'person']",3
2010_001367,"[2, 5, 15, 20]","['bicycle', 'bottle', 'person', 'tvmonitor']",4
2010_001431,"[2, 7, 15]","['bicycle', 'car', 'person']",3
2010_001439,"[2, 15]","['bicycle', 'person']",2
2010_001514,"[2, 9, 18]","['bicycle', 'chair', 'sofa']",3
2010_001540,[2],['bicycle'],1
2010_001592,[2],['bicycle'],1
2010_001606,[2],['bicycle'],1
2010_001753,"[2, 5]","['bicycle', 'bottle']",2
2010_001921,"[2, 15]","['bicycle', 'person']",2
2010_001922,[2],['bicycle'],1
2010_001970,[2],['bicycle'],1
2010_002030,[2],['bicycle'],1
2010_002055,"[2, 5, 15, 16]","['bicycle', 'bottle', 'person', 'pottedplant']",4
2010_002180,[2],['bicycle'],1
2010_002211,"[2, 9, 15, 16]","['bicycle', 'chair', 'person', 'pottedplant']",4
2010_002326,[2],['bicycle'],1
2010_002435,"[2, 14, 15]","['bicycle', 'motorbike', 'person']",3
2010_002475,[2],['bicycle'],1
2010_002497,"[2, 15]","['bicycle', 'person']",2
2010_002536,[2],['bicycle'],1
2010_002656,[2],['bicycle'],1
2010_002660,[2],['bicycle'],1
2010_002693,"[2, 8, 9]","['bicycle', 'cat', 'chair']",3
2010_002708,"[2, 15]","['bicycle', 'person']",2
2010_002720,"[2, 15]","['bicycle', 'person']",2
2010_002767,"[2, 15]","['bicycle', 'person']",2
2010_002792,"[2, 15]","['bicycle', 'person']",2
2010_002801,[2],['bicycle'],1
2010_002814,[2],['bicycle'],1
2010_002820,"[2, 15]","['bicycle', 'person']",2
2010_002915,"[2, 15]","['bicycle', 'person']",2
2010_002927,"[2, 15]","['bicycle', 'person']",2
2010_003062,"[2, 15]","['bicycle', 'person']",2
2010_003093,"[2, 5, 15]","['bicycle', 'bottle', 'person']",3
2010_003115,"[2, 9]","['bicycle', 'chair']",2
2010_003148,[2],['bicycle'],1
2010_003251,[2],['bicycle'],1
2010_003264,"[2, 7, 15]","['bicycle', 'car', 'person']",3
2010_003293,"[2, 6, 15]","['bicycle', 'bus', 'person']",3
2010_003314,"[2, 14]","['bicycle', 'motorbike']",2
2010_003350,[2],['bicycle'],1
2010_003367,"[2, 7]","['bicycle', 'car']",2
2010_003379,"[2, 9]","['bicycle', 'chair']",2
2010_003446,"[2, 7, 15]","['bicycle', 'car', 'person']",3
2010_003503,"[2, 3]","['bicycle', 'bird']",2
2010_003585,"[2, 7, 15]","['bicycle', 'car', 'person']",3
2010_003603,"[2, 5, 15]","['bicycle', 'bottle', 'person']",3
2010_003671,"[2, 15]","['bicycle', 'person']",2
2010_003689,"[2, 15]","['bicycle', 'person']",2
2010_003701,[2],['bicycle'],1
2010_003703,"[2, 15]","['bicycle', 'person']",2
2010_003729,"[2, 7, 15, 16]","['bicycle', 'car', 'person', 'pottedplant']",4
2010_003799,[2],['bicycle'],1
2010_003811,"[2, 15]","['bicycle', 'person']",2
2010_003828,"[2, 5]","['bicycle', 'bottle']",2
2010_003906,"[2, 15]","['bicycle', 'person']",2
2010_003912,"[2, 5]","['bicycle', 'bottle']",2
2010_003914,"[2, 5, 15]","['bicycle', 'bottle', 'person']",3
2010_004069,"[2, 15]","['bicycle', 'person']",2
2010_004072,"[2, 16]","['bicycle', 'pottedplant']",2
2010_004154,[2],['bicycle'],1
2010_004182,[2],['bicycle'],1
2010_004307,[2],['bicycle'],1
2010_004439,"[2, 15]","['bicycle', 'person']",2
2010_004537,[2],['bicycle'],1
2010_004609,"[2, 5]","['bicycle', 'bottle']",2
2010_004809,"[2, 15]","['bicycle', 'person']",2
2010_004831,[2],['bicycle'],1
2010_004878,"[2, 15]","['bicycle', 'person']",2
2010_004894,"[2, 5, 14]","['bicycle', 'bottle', 'motorbike']",3
2010_004921,"[2, 15]","['bicycle', 'person']",2
2010_005000,[2],['bicycle'],1
2010_005093,[2],['bicycle'],1
2010_005111,"[2, 5, 15]","['bicycle', 'bottle', 'person']",3
2010_005116,[2],['bicycle'],1
2010_005211,"[2, 7]","['bicycle', 'car']",2
2010_005226,"[2, 7, 15]","['bicycle', 'car', 'person']",3
2010_005374,"[2, 15]","['bicycle', 'person']",2
2010_005402,[2],['bicycle'],1
2010_005542,"[2, 15]","['bicycle', 'person']",2
2010_005556,[2],['bicycle'],1
2010_005616,[2],['bicycle'],1
2010_005658,"[2, 12]","['bicycle', 'dog']",2
2010_005664,[2],['bicycle'],1
2010_005670,[2],['bicycle'],1
2010_005782,[2],['bicycle'],1
2010_005810,"[2, 15, 19]","['bicycle', 'person', 'train']",3
2010_005840,"[2, 15]","['bicycle', 'person']",2
2010_005848,[2],['bicycle'],1
2010_005860,"[2, 7, 16]","['bicycle', 'car', 'pottedplant']",3
2010_005909,[2],['bicycle'],1
2010_006031,[2],['bicycle'],1
2010_006063,[2],['bicycle'],1
2010_006070,"[2, 7]","['bicycle', 'car']",2
2011_000087,[2],['bicycle'],1
2011_000098,"[2, 9, 11]","['bicycle', 'chair', 'diningtable']",3
2011_000297,[2],['bicycle'],1
2011_000319,"[2, 15]","['bicycle', 'person']",2
2011_000376,[2],['bicycle'],1
2011_000412,[2],['bicycle'],1
2011_000453,"[2, 5, 15]","['bicycle', 'bottle', 'person']",3
2011_000465,[2],['bicycle'],1
2011_000474,[2],['bicycle'],1
2011_000485,"[2, 15]","['bicycle', 'person']",2
2011_000505,"[2, 7, 15]","['bicycle', 'car', 'person']",3
2011_000579,[2],['bicycle'],1
2011_000585,"[2, 15]","['bicycle', 'person']",2
2011_000600,"[2, 15]","['bicycle', 'person']",2
2011_000690,[2],['bicycle'],1
2011_000791,[2],['bicycle'],1
2011_000933,"[2, 5, 15]","['bicycle', 'bottle', 'person']",3
2011_000950,[2],['bicycle'],1
2011_001025,"[2, 15]","['bicycle', 'person']",2
2011_001028,[2],['bicycle'],1
2011_001030,"[2, 15]","['bicycle', 'person']",2
2011_001138,[2],['bicycle'],1
2011_001153,"[2, 15]","['bicycle', 'person']",2
